iteration,layer_0_head_0,layer_0_head_1,layer_0_head_2,layer_0_head_3,layer_0_head_4,layer_0_head_5,layer_0_head_6,layer_0_head_7,layer_1_head_0,layer_1_head_1,layer_1_head_2,layer_1_head_3,layer_1_head_4,layer_1_head_5,layer_1_head_6,layer_1_head_7,layer_2_head_0,layer_2_head_1,layer_2_head_2,layer_2_head_3,layer_2_head_4,layer_2_head_5,layer_2_head_6,layer_2_head_7,layer_3_head_0,layer_3_head_1,layer_3_head_2,layer_3_head_3,layer_3_head_4,layer_3_head_5,layer_3_head_6,layer_3_head_7
150804,0.016605646632959336,0.0163181733224253,0.011184510306390767,0.013027197328023467,0.012701630330284068,0.011336011233428834,0.011848190385651132,0.012865288164904566,0.008418469382057566,0.008446403730542701,0.005976178037171267,0.0062809767206064996,0.006381173630330367,0.0054947285157735,0.0053963313775990005,0.006141050945631433,0.007267463693431168,0.006800884141612634,0.005944625309219301,0.005589557461301367,0.005318634831983866,0.005442175639940199,0.004997679533390799,0.004917021201416866,0.005373820587862834,0.005135461071046967,0.0039659159811148,0.0042079245901779005,0.004036409760291833,0.0037887836373643666,0.0038889472125115333,0.0038502249539673
150806,0.010376250500949665,0.012079075244444133,0.0092015650632006,0.0082148865993312,0.008636905713596101,0.0058630194788485,0.007652654957203433,0.008154997197857033,0.006170565488974267,0.007941330042773233,0.0068940240577147335,0.005380839197215166,0.005582680645830666,0.0038058730735999005,0.004826243698912534,0.005403978000209001,0.0056394192928822,0.0072584069882958005,0.005511782385339967,0.0048234228070346,0.004905263819043167,0.0036456355155109997,0.004694758397988867,0.004768020325712067,0.0035365273175894997,0.004281214728912733,0.0038584733935323663,0.0034731728974676003,0.0032060311089601337,0.0023473577875254667,0.0028556159890940663,0.0031231219409074665
150808,0.008782835502366767,0.012213508262229765,0.009195951866794899,0.006830126288396167,0.010316295972599135,0.006084739257036666,0.008147304990692267,0.007896026300480533,0.007310869793555433,0.0084924946446215,0.006985787947513866,0.005994274641148434,0.006809347918136932,0.004961451256939333,0.005745077481847966,0.0057226693636825005,0.0058396059108590664,0.006784103092748,0.005616012152623767,0.0048623739942808665,0.0055002921913139,0.0040513676574176994,0.004699355003089367,0.004807328378086667,0.004240988793862067,0.004828977663208,0.004039915799063733,0.0035706056041501667,0.0040625443364132666,0.0029802787767023004,0.0032051726644425666,0.003396830931897433
150810,0.010649100797722466,0.014610966952516699,0.010958524812582767,0.008783408115886666,0.011931995336946532,0.007089278154628433,0.0088144608813801,0.008968937413249433,0.006204615998411333,0.008542180588283967,0.0061066704606962995,0.0054333540877404335,0.006638479173492967,0.005251613107338332,0.0055916232884674335,0.005532164975866233,0.0057369877943979665,0.0077387012546332,0.0067013050480209,0.0047446653028884326,0.005609140618378333,0.0046686562144446,0.004888458715916933,0.004922745431991867,0.0037129585852917328,0.004986193868896633,0.0037624506684123663,0.0033913507150053336,0.0036669169645049,0.0031951284191549995,0.003335034448850033,0.003319563499990567
150812,0.016865720601901366,0.015410344405554768,0.012642765389456134,0.012380972574306731,0.013514438878385401,0.009014039071262634,0.0113310614460097,0.0135583659990975,0.007012168239147566,0.0076381321370256995,0.005603270271640234,0.005221049843822201,0.006312160574382966,0.004602018773052367,0.005370471754897334,0.006198749915833967,0.0058919527562655005,0.005876806605121801,0.004852253581863433,0.0044208921623639,0.004752400637494,0.004225232018677866,0.004142625030698667,0.0044054386412296,0.0048825896368582,0.004715668239721233,0.0037090129574757,0.0037200753517146,0.003992179359557267,0.0030083098545081997,0.0033021993442571003,0.003669028271370133
150814,0.022881808972109566,0.02858541844115647,0.0199543107941067,0.016118289619006933,0.022092170549249463,0.014618680502601832,0.0172116190698399,0.018419094301491665,0.008262435955667467,0.0098709600343768,0.0082444619683281,0.0069536326914867,0.007513337029288933,0.0046321612921219335,0.0058078759340581,0.006228956726073133,0.005373113630688633,0.006351938395938767,0.0061930321680609334,0.004740742410502301,0.004848197041756733,0.0035812499472336334,0.004155913104102767,0.004255743616678933,0.0036399672063268,0.004520615486455334,0.003971650860768233,0.0034660387450426,0.0035695785650588334,0.002770258767014267,0.0030126106784045333,0.0031176222421847332
150816,0.031057124647483832,0.04387925835903267,0.024990956612489235,0.02307024227186923,0.04400574804505936,0.018504237969522667,0.027859993851179835,0.0299329755075881,0.008375151738812434,0.0107126319298476,0.007868087845568033,0.006515241451745934,0.008468478656063634,0.005252669485266,0.0066618265445285325,0.007001674825290734,0.006176408832189233,0.007062873666129034,0.005529017204465067,0.004937942909993067,0.005331034832777933,0.0043058621910559,0.0046654835566427,0.0047367291630385335,0.0036820631067549336,0.004328281951974399,0.003378188008913867,0.003058750496307333,0.0035858369142468,0.0025232726412984002,0.0030518848735558335,0.0030547615214051335
150818,0.007498229830455366,0.009501408048643432,0.007000415461437967,0.0062639994210434,0.008974136134330566,0.005434964886082701,0.0066978187853669,0.007068017166076134,0.005763186043664033,0.0077730440648666995,0.006783105410556267,0.0055023566729358,0.006122023238634501,0.004077785377173167,0.005150168057416933,0.005607844966148467,0.006146584704214467,0.0080007115942339,0.0068222844230009004,0.005834683825612401,0.007199950060885065,0.004212745184462866,0.005273847552467,0.006078534368160333,0.004435308602304401,0.005871143432357667,0.0048808242042162,0.0043722713794513,0.005266373746537801,0.0029971752433267003,0.0038460545842809667,0.004411935719799733
150820,0.019847398825358267,0.021447204411415965,0.0160302286356417,0.012942544803078401,0.014566266859722033,0.011528137526494966,0.013407081586635167,0.0126502687181445,0.009900753087390865,0.013455536599254435,0.008837122489223234,0.007287535188069401,0.0091193523080798,0.006841754579103733,0.008078638774183767,0.007779873574996366,0.006991656193136966,0.009199650429507067,0.006066858909840533,0.005455928010323068,0.006766369443616467,0.004866857105548866,0.0059585299730787996,0.006039292367327466,0.0051273739662262,0.0066326946799849,0.0044921755850622,0.004054104774534867,0.005543808627205567,0.0038249970829638004,0.0044878396533036,0.004607134805277299
150822,0.0159151505928422,0.023917220590928965,0.018427230409943433,0.0114317501761367,0.020806715214588167,0.016207778025365365,0.016991454654812433,0.017991232538454402,0.007237467082590834,0.008184115713143066,0.006785943289856366,0.005095606999184433,0.006457530812611266,0.005104147134960267,0.0054547048038897,0.005945747027134733,0.0048977889389359005,0.005347563904324233,0.003935782780214067,0.0036377854320923998,0.0044114153257025,0.0034456663414075338,0.0037051694429317,0.004013958846231933,0.003118306138358633,0.0035266312218943667,0.0026230249617448334,0.0023676431003550337,0.002954411861408533,0.0022668233260628,0.0025814707747978997,0.0026640922727808668
150824,0.0131849417330816,0.019488325807659967,0.009988525748046167,0.007972474597330066,0.016471094629306467,0.007567824682526134,0.011463438268991433,0.011790165256257966,0.007459921464453934,0.009292073436765167,0.006544111494959367,0.0049070961947313,0.007062071634012,0.004721651229559833,0.005982076486962733,0.005955700291905799,0.0049045684583108,0.0060476638799521,0.004689431252787466,0.003771131409649633,0.005293514297664567,0.0036475587540502666,0.0045048591243298,0.004446351934966233,0.0039005811224938993,0.005182725879162333,0.0034306133884311,0.0029113870950533333,0.004017576481289299,0.0028536290394562997,0.0034047207796382667,0.0036563587228622667
150826,0.013418167767423701,0.0152730420910732,0.008157511264929633,0.008680817161030767,0.011929915113432,0.006891196721231067,0.009502728135433533,0.010490348168739333,0.009356861403091,0.010855389974933701,0.0068626077998419,0.006831812950808601,0.008172018124450333,0.005210213408524567,0.006885959238969866,0.007534122392773567,0.0062228628761716335,0.007114743470006499,0.0048191501911463335,0.004744156847320733,0.005605688609702166,0.004062089527363766,0.0048358661255068335,0.005205913089611733,0.005174443533128733,0.005371263611730533,0.003924850077969433,0.0039744852154130665,0.004596741644533934,0.0030329680626183333,0.0038797446278201995,0.0041210643094748665
150828,0.0073506871625622664,0.012944378429318566,0.007793027871468066,0.006128424109613166,0.0109057305393905,0.005198099384670767,0.007155662702303966,0.0075220111764891665,0.004190263648288066,0.0061894305904860334,0.004389591561153067,0.003882423829877267,0.0048867869025805,0.0030585671713144,0.0037727125754972667,0.003950977057606366,0.0043038008479492325,0.0054128404916647,0.004171888777204834,0.003907010039831333,0.004316816485388033,0.0027958971493149665,0.003446854618575433,0.003730646302965067,0.0030086901286532335,0.0037221876308389,0.002941390578267767,0.002514751077457333,0.0029794649101739664,0.002037234699712867,0.0024453924858729,0.002589397854429567
150830,0.024103709367635503,0.021838689835560032,0.013530421673486967,0.0129059122021078,0.0177132984006678,0.011321161823072566,0.014785359989318167,0.014072541617096167,0.010951413369485567,0.010662194368819267,0.007457877099330966,0.007174157181896933,0.0078559189193016,0.006039579134832233,0.006905229261569101,0.007219832881741666,0.008295675006298466,0.008140079878659568,0.006123023866834933,0.0059535634385342,0.006058866819417734,0.0051435176469608,0.0060877835524550325,0.0054205923278257,0.0062178903124546665,0.005498477256292167,0.0042730824935293,0.004663297227208333,0.004379510599381,0.003782249022567233,0.0042936958957615,0.004172089455124133
150832,0.027715724683205333,0.0272543396662822,0.02120691738857497,0.0191171582894278,0.023195104957661302,0.016757717679626766,0.020636247485188768,0.023842921053009235,0.0090966582259466,0.009491041169270834,0.007676182532425466,0.0072881347497285994,0.007902230272713966,0.006130487181386367,0.0066340760471710674,0.007693335190799633,0.005589834146091067,0.006012901921127534,0.004884610994843333,0.004518609108313367,0.005072533350066333,0.004331387177829466,0.004718652227583533,0.0045967895730288,0.0038857364698871,0.0042710128065788664,0.0031618345631999997,0.0029513763174664333,0.0033255699017117,0.0029370659672035334,0.003223923966097933,0.0033603362355744334
150834,0.027400306377054234,0.026135129222123934,0.018443676523644932,0.019205574016188765,0.021383763087208896,0.015592711895588201,0.017067902129928668,0.018380841639689335,0.0096534791561977,0.010552434084638634,0.0072694645561062,0.007551537049872534,0.008605351013063067,0.005947202202378533,0.007202782544264467,0.007566026144141167,0.006926811478143034,0.007424710828190067,0.005316712994429634,0.005525637772856033,0.005937489217399766,0.004562280463202033,0.005284684184470433,0.005618632392035967,0.005755875712507299,0.0055593168159793335,0.004235010659837033,0.004221336563550434,0.004491899147488067,0.003721461465877167,0.004223430534475333,0.004362640800335466
150836,0.013182276393514799,0.011932281043126733,0.0086192086236137,0.008116102985919332,0.010964368019233934,0.007785138712352033,0.008790278676222533,0.009871709292021367,0.006731912756142867,0.006228434420185999,0.0052692566844097675,0.004849384982394033,0.005628888682973967,0.004232458370710967,0.0048341631139096,0.005336864025675733,0.006130516071353,0.005474877652064967,0.0041107888939439,0.004218635284752067,0.004730113765871233,0.003854832978350233,0.004069116257085133,0.0045585655726881665,0.0037854146055083,0.003708312759231933,0.0027630882115802,0.0027310227136842333,0.003054049819170767,0.002421153362787533,0.0026580234122390665,0.0028926253701395664
150838,0.019843242739900565,0.016575742935317835,0.013029954451450465,0.013687597912836165,0.012049107684057633,0.011641337426661867,0.012531006574109535,0.011518364471976001,0.009647986777179334,0.009555376074255701,0.007209006691464167,0.0067902677785766676,0.007247289609767533,0.0062792479181446,0.007347107323717901,0.0067551926192892,0.008950383165011901,0.009364967474380868,0.0064214462182428005,0.005637585015709833,0.0067973235755144,0.005982118729827533,0.006794915301505801,0.0065599044074848,0.0062061286904084995,0.006063361304909968,0.004430221788575234,0.004103100545359066,0.004990306273594334,0.0040519237809449665,0.004656760472898733,0.004363411492967634
150840,0.020620901825365166,0.02309768380268377,0.0153989512900754,0.0154185503540117,0.01650459408349843,0.012877658283112166,0.015245405097012733,0.015983128493897502,0.012810024088374568,0.013795733345812666,0.0093479801611884,0.0095655790605505,0.010312955493652033,0.007980961373548534,0.009468274575005334,0.010778565944697033,0.0110726582656134,0.011058741515659132,0.0086804138330607,0.008354209985533502,0.0076901658972483,0.0078085255992376675,0.007709332926473834,0.008023123204846534,0.006822643881644466,0.006838786769245733,0.005588718587003,0.005451208736503967,0.005234938722864734,0.005062431812417067,0.005253597507150633,0.005411133698516033
150842,0.012016986255552331,0.0166945808838894,0.011195946328223967,0.008166716065125266,0.014147705283292468,0.0082440201705215,0.009815859204113266,0.010446890512605734,0.006988455574889366,0.009660916194997567,0.0076408340436201,0.005286644109914334,0.006483453711842433,0.0049740725805377,0.005741392349582967,0.005738485879380299,0.0052845177475325,0.0069882135983059335,0.005262441232215767,0.004252120877000433,0.005131449212514,0.004177789108527101,0.0045827843828992664,0.004444533997813233,0.004125011432711833,0.005069688598428366,0.0037896608827206663,0.003432270896025267,0.0038567273237567665,0.0030027224876288997,0.0032400112281501005,0.0035360046523446333
150844,0.012822087484359932,0.014854285872599265,0.0122233437782792,0.0090869109740661,0.012147478352878932,0.008589638770896699,0.0097421716190218,0.009757830312464433,0.005814091773056001,0.007280160453556434,0.005251725254071467,0.004733862316201601,0.005483081142524466,0.004577678256131333,0.005007951200258733,0.004577709498196633,0.005844323233363434,0.0070556575501254,0.0048737617294684335,0.0047708118769062,0.005675452734916067,0.0040014028823113995,0.004512641975528266,0.0048014874489244,0.004334906485179334,0.0048723035014004,0.0037561536863629998,0.0037091789343200003,0.004380901882746067,0.0030965850589775665,0.003455412730153233,0.0037955938968653666
150846,0.011064683329223566,0.015884981722615165,0.008686684361898499,0.0069908029815476,0.0134018243694876,0.006980804093291034,0.0100845325273856,0.0087501924529864,0.005558845436849834,0.0076734930869532675,0.0054138699898278,0.004721279519869267,0.005569937232547166,0.0034774216856509332,0.004490486247424667,0.0047257454068956335,0.004324482366529933,0.0056197797162126336,0.004157656758329167,0.003617982058449633,0.004007444587896734,0.0030818536252089335,0.0037876693208809334,0.0036727646078008667,0.0030233210552752334,0.003848108108366667,0.0028770629592799,0.0025269520162529003,0.0026502598992357,0.0020332082275798333,0.002375180201572367,0.0024167500041941334
150848,0.016851204303279767,0.024815381985508398,0.0143022185970249,0.0126853455402948,0.018401159721809168,0.011949263719919266,0.0141786980897566,0.015281118220912366,0.008751237617506501,0.0100454570881548,0.007511498607275201,0.006268467301067267,0.007554103698852266,0.005445191361005634,0.0061770666662837,0.0064564305600242995,0.0060902390367753995,0.007331014326536867,0.005306656039720234,0.004583750363320467,0.0053971029228075335,0.003946178010159034,0.004359497206857701,0.004767049469876833,0.003997148710751133,0.005115215075219167,0.0037878686408081667,0.003224401019650733,0.0037630337424853673,0.0026832869663263002,0.0030629061202820996,0.0033094396980958003
150850,0.014119453910505134,0.0179055852300266,0.0121347639661705,0.010040009167510267,0.012566123426032567,0.008680549945745866,0.010356739806176067,0.0101306567856224,0.008697110160003433,0.010328100136616199,0.007957849725215368,0.006217366641786967,0.006760726392916932,0.0056611627166489,0.0064694114967257,0.006475710123768699,0.006301445482839334,0.007013835489904333,0.005822644701690367,0.005164670943922933,0.0052583796921892995,0.004510284378332834,0.004990611567341066,0.0049400245342010665,0.005045017438501934,0.0052227421257917996,0.0042469493457998,0.004002944144595867,0.0041108840314602,0.0034668687546466,0.003982547713997166,0.003679311596459033
150852,0.014018642847548534,0.0167808956055507,0.012831999054722931,0.011840675790165433,0.010324211716730767,0.009447953801826699,0.0102572526302633,0.0090002928853177,0.007308329709785833,0.008265246993436668,0.006825027652695734,0.0061977087741209,0.005783767314197,0.004824561180827867,0.0054575420993355,0.004837341959110767,0.007290021427775233,0.0070212286804618995,0.006502767893054067,0.0063046680027984,0.005061809303772966,0.004839495408183667,0.005424930131354334,0.004772384110376867,0.0049122050420522005,0.005583580530020434,0.0047521294063371,0.0046145878305125,0.004106316211317033,0.0031249535254114333,0.003931490367949133,0.0036726157944350336
150854,0.017758355077815934,0.01784861891345957,0.012071402816206,0.012580889604385567,0.0149792629943346,0.009468838467512035,0.011840028636796465,0.013921858741683934,0.010447340344662166,0.011060855938953368,0.0073916892303867,0.0071875164176688,0.008863620103815334,0.0057372949849643995,0.0070425434401697,0.007993963846060466,0.007843390750460033,0.008459596686642033,0.0059747802444204,0.005759442491768567,0.006959641126674433,0.004944469059875933,0.0059205063678682,0.0065090781967079995,0.005468455900043766,0.005872526785536567,0.004098515350082033,0.004230475687713533,0.005268668802872166,0.0036011206392399333,0.0042848274549841,0.005002827771144333
150856,0.018291440166367565,0.021846465042213898,0.0159010249582995,0.011758971084227967,0.02029300094847977,0.012282547717023667,0.014035098042885932,0.013210814850551533,0.008535358810880467,0.0094714254203331,0.007317558333128966,0.0059310126316168,0.007995168971756533,0.0054383296467766,0.005898168802798767,0.0058658163316041,0.006901793743305,0.007354034212842166,0.0060559705289681,0.005503942065633434,0.0061805321597517,0.0045525449142433,0.0045980840999285,0.005040650373446267,0.004833066942030134,0.005080739461988734,0.0045176509661313665,0.0037513689872153335,0.004219383082663167,0.0034171912384277337,0.0034354072103632335,0.003427253513115567
150858,0.008754720134037533,0.011192486086153369,0.007172753355991033,0.006138262404603933,0.0082219524699413,0.0056810585083163665,0.0070279788154943,0.007250524981182599,0.005813341700215066,0.007570862620254834,0.005669702919758834,0.004480311698795367,0.0052245166720742,0.003969174099282433,0.0045372141892654335,0.004895090929563633,0.004849632915727733,0.006116990016042967,0.004725525840602166,0.0039055573740892665,0.004342383082019533,0.0032799832452388334,0.003997749270977267,0.004002282718555967,0.0030410480475672667,0.004177362933496367,0.003047257542574167,0.0024036080087204334,0.0028941186827589997,0.0021177964818937,0.0026295909573454666,0.0026519339737685
150860,0.016015958244423267,0.013536274980920299,0.009884058665524166,0.0087773445479734,0.009768702980472567,0.010615295614042466,0.009282214400409201,0.0105288518581434,0.008153850042030201,0.008280516674417834,0.0055141081001655,0.006226541806956701,0.006830061839007501,0.0053815270387054,0.005609125448580434,0.006519456876117734,0.006068032482446566,0.0067505451434435,0.004545522333772333,0.0051529244402598665,0.0053348689500926005,0.004494378014323334,0.004488865584913334,0.005232491037320434,0.0046159563908316666,0.004570041679044667,0.0032594122320437333,0.0037877765661355335,0.0038236847163387335,0.0032610614586924664,0.003275690798550534,0.003929478907514767
150862,0.014953325325515798,0.0193506651682483,0.012321225300947232,0.012601181067512998,0.016172935321009798,0.009811556230936934,0.011910050786255233,0.012857476321708902,0.008069091083326032,0.008753251483943333,0.0064601755288855,0.006071237956451633,0.006656276683193767,0.0052385211829646,0.0056039406716341,0.006254283318960266,0.007238302856622368,0.006746780344392467,0.006047069616981166,0.005260274465306,0.0050214503341318,0.004758611445364567,0.004646743137453766,0.004755229106363934,0.004528003257987933,0.004444365877846134,0.0036859062207810003,0.0036765038023537,0.0037164192705218,0.0028987156384784334,0.003115808705397434,0.0033347375776803996
150864,0.013785332206124566,0.016325509348347533,0.014246293884146435,0.012986890069907733,0.014079684140237999,0.012596610293259434,0.012780338287027031,0.014310269694411501,0.008273069323017199,0.010801234115360102,0.009403783751442867,0.007873294786613234,0.008431232278258467,0.006319432808668133,0.007149835904799267,0.008501000118291734,0.006368845688395533,0.007616496564326533,0.006432790790766834,0.005957767996795866,0.005883518187148467,0.004894166496888634,0.005025096146414433,0.006024211005583233,0.004573120627243334,0.005376879522722333,0.0050120251135186665,0.004196523983193133,0.004188727945883466,0.003482288298411133,0.0035381861652007004,0.0042909464404846335
150866,0.023069453519698566,0.039142142947237966,0.030019357592330764,0.022744833556591,0.030039119157219563,0.0185550757366526,0.0209448745113416,0.021128966985039837,0.008375587792483168,0.010764752318237732,0.010155399868281635,0.007007404906914867,0.007705258876679634,0.006480021238576067,0.006487254619119534,0.006579734631982768,0.005841615756525066,0.007137479114749633,0.0064292312443524,0.005198977612923933,0.0055278883955784995,0.004599728061255867,0.0044504286047930336,0.0046847996663694665,0.004184274389691866,0.004629903992832367,0.004398859380929933,0.003419439143694933,0.003685617913485867,0.003082238737020867,0.0029293185338289,0.0033944102808571666
150868,0.017944166297892566,0.021739691041884668,0.013582051259364701,0.0108893776986042,0.0166402873410675,0.010979590016835067,0.012352076673463266,0.013159485987179434,0.010323065064661434,0.0116214081068092,0.008794253594522001,0.007399730999502766,0.007833070399429234,0.0057587980322645,0.0065949240298448,0.0070272576157299,0.006452238283270834,0.008805584516442467,0.005766761844333367,0.005093485196463133,0.0065068153696154,0.004295519484861633,0.0054192812440243,0.005875866274300499,0.004472418977655633,0.005890083905709433,0.003538420105936567,0.003644080479772667,0.0044652184876923,0.0029815002100635336,0.0037874584972149,0.004250681185492366
150870,0.008961503114976467,0.010877450981005567,0.008510288190024832,0.007958467848068368,0.0091606434629223,0.005527205422811966,0.007884092254318834,0.007475723417653501,0.007327369487960834,0.0096970905210415,0.0068255540932911675,0.0061681073938701335,0.006055325138437134,0.004535610771942,0.005715424292921367,0.005348277962918701,0.005884338301454634,0.006987190135250467,0.005914842139926967,0.005389921785903234,0.005244846832422567,0.003996930734007133,0.004911944613027234,0.004479527868625367,0.0037437856623775668,0.004311288838109567,0.003696015893266367,0.0034921247045569333,0.003488365266494967,0.0027608414928957333,0.0031497719473245335,0.0031368503976151665
150872,0.019127278537907567,0.026639329345155133,0.015237952776617367,0.015980575617941268,0.0200087566526914,0.0134702539247153,0.014407715834409668,0.0149038514454835,0.011935210897837533,0.013135636126057101,0.009068068156252534,0.009327620500424334,0.010144256479531733,0.008051754494084533,0.008330863412376833,0.008282182259263299,0.008782698506866166,0.009526014739449066,0.006925045829692966,0.0065329075690264,0.0073528631675557335,0.006029145654931199,0.005952237935155366,0.006038878920782233,0.0064689951108714006,0.007453174291389667,0.004616481618378433,0.0048772666335414,0.005508411897720333,0.004168918779333367,0.004520868895071933,0.004817112540098333
150874,0.0099132727758011,0.0116513869812196,0.0072514000797896,0.008264670619949966,0.008581323500818834,0.006350631221210033,0.007990149147500366,0.0088485178994767,0.007025903830029166,0.009126714179148532,0.005494505251518767,0.005759512493054433,0.006300142830762967,0.004719131259102434,0.0054645703443402345,0.006329028205920066,0.005879458041607934,0.007831365453442034,0.005028425736789834,0.0051479117457339995,0.0055992810512616,0.0048467802814738,0.004911071576191133,0.005563396792447967,0.004510550640469999,0.0050012964287192005,0.003655665849563667,0.003800027797722367,0.003788240825729367,0.003199377296522333,0.0032872307951380335,0.0037609918039904996
150876,0.006512388873137834,0.010964239100612868,0.006724110419575234,0.0061905902473070665,0.0089790583989776,0.005088764324158733,0.0056832188311795,0.0067516453396454,0.0051967418548576,0.009448169301939134,0.0076073923426146,0.0060988993672496,0.0072033051439997,0.003815819604745701,0.004692141226642734,0.005428658592489067,0.004663679744388866,0.006439294105939901,0.0054140634458256,0.0050739205353975666,0.004952246410567267,0.0030763404628704333,0.0034518331194834996,0.003937631741752133,0.002761870782494933,0.004782053248166,0.003463664554759367,0.0031469475452572,0.003636131984835433,0.002200729340704534,0.0027087931962365666,0.0030218067907897
150878,0.0132185918194611,0.0187742317282487,0.010459568644944869,0.008373803227881999,0.013797286722371765,0.008124976823332334,0.009492549792119833,0.009297595789200032,0.005958905861083968,0.0078171158750335,0.005920736588358934,0.004013046361873733,0.005591367250263266,0.004214438075508667,0.0045035770033891994,0.004575559028470567,0.005965174101035434,0.007407018567836067,0.0060136347010815,0.004253713256680366,0.005372423341382333,0.004047818209384866,0.004050890184857999,0.0043067844612293,0.0039272611907878,0.0051061508383882,0.003843926591548433,0.003200128070946767,0.003969271781796033,0.0026711211985233,0.0026845618817704663,0.0032476030880375004
150880,0.009625538310456334,0.013932237679315299,0.008723102009143566,0.007049077005129099,0.008941242350070834,0.0069318371611502005,0.0075405121075838,0.007926650151494635,0.0056735881986167665,0.007953857026346533,0.0051840754493141,0.004566952255215434,0.005743830512129033,0.0037158540627734334,0.004612274309036934,0.005223863492347234,0.005126775852989267,0.006196947963269801,0.0050937910022865,0.0041219895564752,0.0046481944588938,0.0033775558576195,0.0038298168664280333,0.0041843588795509,0.0032799864650929,0.004153854690762433,0.0031809886493764667,0.0026919996849548333,0.0031140745156180666,0.0023747175281076667,0.0028607925403896,0.0029601792672390333
150882,0.021060404751688768,0.018332241323720133,0.012257085694225433,0.013709797002778334,0.017160377849532234,0.013756787407672867,0.012783719881675199,0.012810578492323267,0.009653571157216066,0.010584018875213534,0.007629976240487633,0.007028367932748033,0.008599324511376367,0.006649798602014899,0.006643028898893566,0.007369652183146634,0.009496389950025566,0.0088748243974947,0.0076679596625985336,0.007589374684204867,0.007044316531696199,0.008068595613008767,0.006272400379729666,0.006124636326786133,0.008149433042419767,0.006867425756833666,0.0059154791299778,0.0067704329045617335,0.006016340691755767,0.0060605050638908664,0.005406169705152866,0.005191356560243667
150884,0.0222544642965672,0.0344940301435379,0.02123459377516153,0.01655649941660973,0.0253928271082661,0.0138427918991919,0.017389309404037035,0.01940909974447697,0.008953057753682967,0.011557577810602201,0.009365940439482667,0.006473138792474367,0.008083036467247033,0.005896467689651467,0.006709063374891633,0.0068984071283681656,0.006425644020951668,0.0074048300066163674,0.0065358852854804006,0.0048717746139826995,0.005224235412379733,0.0043373415598537,0.0047733294494886,0.004671096822023934,0.003873330640995,0.0048791185429409335,0.0039229923701197674,0.0032388727636723665,0.0036147607933073663,0.0029353007364468667,0.0033625087334269005,0.003207417534871733
150886,0.013605860021494165,0.016881379149258666,0.011797186090806433,0.011133578077855968,0.012922738434688866,0.008132094957323033,0.010120964617486334,0.010764568679713066,0.008901185749514366,0.011274475668813034,0.009063207855461301,0.0079263975840302,0.007668632021103267,0.0050250539554682,0.0069074098648246,0.006900754738215601,0.0063036527552376665,0.007588688253616201,0.006423945257031733,0.005881681577339066,0.005420869425474967,0.004238702668891633,0.004614248318252166,0.0050556756713223995,0.003996673752047234,0.004765200048636766,0.0039316283378861,0.0037510164738391335,0.0035018122390851336,0.002792751243615433,0.0031498286226818,0.003357790225274233
150888,0.024355547081062936,0.029223047685219435,0.018635143138441532,0.015508643586116899,0.019483230591862268,0.016796416856719898,0.016437315170441832,0.014936369116708767,0.009237640024873933,0.010910242202889433,0.007207799259463,0.006494486768777434,0.008209112568651965,0.005949858686748966,0.006559782174446732,0.0068976837597791,0.007143499933006899,0.008371485550885733,0.005751935519813833,0.005307662619717733,0.006473665319312566,0.004568631786559466,0.0055091051366011334,0.005937565212910334,0.0055582994092694335,0.006458960329994633,0.0046764563863218,0.0043209718395712665,0.005369588693864567,0.0036841462561369334,0.004325840976468667,0.0048245719298835
150890,0.02049634600435307,0.020122727515509035,0.012540610799581034,0.0135249553498098,0.016280341072544433,0.011319362939270031,0.0132613847762092,0.013937045060384734,0.010650159510953732,0.010632610136391002,0.007669384567362901,0.0074103663523491,0.007833928853786866,0.006872020300646133,0.007172045389904134,0.0072163566561292344,0.011512859278879467,0.010726385168242534,0.008869043461351133,0.008143465921949866,0.008732347413257567,0.0069974787556305,0.007383915294284366,0.007641621859452399,0.0076786763432082,0.007735320354855466,0.0055641115611723664,0.005635836611984967,0.006717955082283768,0.004663173281825,0.004950263958435767,0.0060195045411501
150892,0.015335012618764035,0.01952515566552127,0.0110959523649199,0.010541016895647034,0.01789923949898843,0.008847901172144134,0.0110601572965033,0.013016171127066033,0.007374923327338567,0.008104920969255566,0.005700310087806467,0.005326201279225067,0.006946751404078767,0.004390630826282933,0.004980899375763733,0.005651449815022867,0.005289869891197067,0.0056879501255611,0.004558954913797834,0.004216503013639433,0.004776956106073667,0.0034153998336970332,0.003976766732975733,0.0043184313619095,0.0030392336119238333,0.003696707105142667,0.0029276328266417996,0.0027305409745496997,0.0030562274703131997,0.0022572934445768,0.002579089888812033,0.0027152400072204
150894,0.026923311812856596,0.023668957076312735,0.018085181067203835,0.016192244132455434,0.0189932084012302,0.014773893765847567,0.0159260914907882,0.0159089927024302,0.008743816162453467,0.0086492914771154,0.0065313458899126,0.006293537597541767,0.007017334094280067,0.006299908469285934,0.006622470854354333,0.005930248919143066,0.007904623693902766,0.008460535015281732,0.0057920260224394665,0.0058213142810259995,0.006210713202187901,0.006046161210007434,0.005758037220818767,0.005753982708022634,0.0056508603923027334,0.006119269020775901,0.0038069096948659662,0.004411005386041467,0.005076771944930533,0.0039610921294763336,0.0040442648630805,0.004452119565281067
